,Region Code,region,Year0,Score00,Surname00,Name00,Parti00,Score01,Surname01,Name01,Parti01,Year1,Score10,Surname10,Name10,Parti10,Score11,Surname11,Name11,Parti11,Year2,Score20,Surname20,Name20,Parti20,Score21,Surname21,Name21,Parti21,Year3,Score30,Surname30,Name30,Parti30,Score31,Surname31,Name31,Parti31,Excédent brut et revenu mixte,Salaires et traitements bruts,Cotisations sociales des salariés et des non-salariés,Impôts               ,Prestations en espèces,Autres (1),Revenu disponible brut,year,0 à 19 ans,20 à 39 ans,40 à 59 ans,60 à 74 ans,75 ans et plus,Total,gender
107,27,Bourgogne-Franche-Comté,2017,"25                                                                                                                                                                                                                                                                                ,09",LE PEN,Marine,FN,"21      ,89",MACRON,Emmanuel,LREM,2012,"27  ,11595067",HOLLANDE,François,PS,"26,64544536",SARKOZY,Nicolas,UMP,2007,"30 ,69805476",SARKOZY,Nicolas,UMP,"24,46569822",ROYAL,Ségolène,PS,2002,"18  ,97515219",LE PEN,JEAN-MARIE,FN,"18,47432001",CHIRAC,JACQUES,UMP  ,4282.0,10897.0,1899.0,2658.0,7657.0,1492.0,19771.0,2013,319862,316033,385231,241180,182860,1445166,female
108,27,Bourgogne-Franche-Comté,2017,"25                                                                                                                                                                                                                                                                                ,09",LE PEN,Marine,FN,"21      ,89",MACRON,Emmanuel,LREM,2012,"27  ,11595067",HOLLANDE,François,PS,"26,64544536",SARKOZY,Nicolas,UMP,2007,"30 ,69805476",SARKOZY,Nicolas,UMP,"24,46569822",ROYAL,Ségolène,PS,2002,"18  ,97515219",LE PEN,JEAN-MARIE,FN,"18,47432001",CHIRAC,JACQUES,UMP  ,4436.0,10989.0,1941.0,2713.0,7804.0,1488.0,20063.0,2014,338419,316414,378466,229048,112900,1375247,male
109,27,Bourgogne-Franche-Comté,2017,"25                                                                                                                                                                                                                                                                                ,09",LE PEN,Marine,FN,"21      ,89",MACRON,Emmanuel,LREM,2012,"27  ,11595067",HOLLANDE,François,PS,"26,64544536",SARKOZY,Nicolas,UMP,2007,"30 ,69805476",SARKOZY,Nicolas,UMP,"24,46569822",ROYAL,Ségolène,PS,2002,"18  ,97515219",LE PEN,JEAN-MARIE,FN,"18,47432001",CHIRAC,JACQUES,UMP  ,4436.0,10989.0,1941.0,2713.0,7804.0,1488.0,20063.0,2014,319224,310948,384242,246511,184451,1445376,female
110,27,Bourgogne-Franche-Comté,2017,"25                                                                                                                                                                                                                                                                                ,09",LE PEN,Marine,FN,"21      ,89",MACRON,Emmanuel,LREM,2012,"27  ,11595067",HOLLANDE,François,PS,"26,64544536",SARKOZY,Nicolas,UMP,2007,"30 ,69805476",SARKOZY,Nicolas,UMP,"24,46569822",ROYAL,Ségolène,PS,2002,"18  ,97515219",LE PEN,JEAN-MARIE,FN,"18,47432001",CHIRAC,JACQUES,UMP  ,4461.0,11112.0,1979.0,2754.0,7933.0,1421.0,20194.0,2015,338678,311258,375277,234368,114865,1374446,male
111,27,Bourgogne-Franche-Comté,2017,"25                                                                                                                                                                                                                                                                                ,09",LE PEN,Marine,FN,"21      ,89",MACRON,Emmanuel,LREM,2012,"27  ,11595067",HOLLANDE,François,PS,"26,64544536",SARKOZY,Nicolas,UMP,2007,"30 ,69805476",SARKOZY,Nicolas,UMP,"24,46569822",ROYAL,Ségolène,PS,2002,"18  ,97515219",LE PEN,JEAN-MARIE,FN,"18,47432001",CHIRAC,JACQUES,UMP  ,4461.0,11112.0,1979.0,2754.0,7933.0,1421.0,20194.0,2015,319241,306894,381864,252402,186093,1446494,female
112,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4111.0,8177.0,1437.0,1810.0,4798.0,1322.0,15161.0,2002,378901,399448,387586,194917,86372,1447224,male
113,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4111.0,8177.0,1437.0,1810.0,4798.0,1322.0,15161.0,2002,359771,383920,389444,237809,163597,1534541,female
114,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4267.0,8283.0,1495.0,1874.0,4975.0,1336.0,15492.0,2003,380473,399096,397156,193732,90114,1460571,male
115,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4267.0,8283.0,1495.0,1874.0,4975.0,1336.0,15492.0,2003,361208,384070,399529,235646,168225,1548678,female
116,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4358.0,8513.0,1549.0,1938.0,5184.0,1438.0,16006.0,2004,383873,397023,405691,193758,93880,1474225,male
117,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4358.0,8513.0,1549.0,1938.0,5184.0,1438.0,16006.0,2004,364154,382215,408932,234610,172941,1562852,female
118,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4429.0,9180.0,1614.0,2065.0,5235.0,1463.0,16628.0,2005,386924,395114,414793,194111,97548,1488490,male
119,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4429.0,9180.0,1614.0,2065.0,5235.0,1463.0,16628.0,2005,366989,380587,418443,233836,178240,1578095,female
120,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4649.0,9328.0,1692.0,2111.0,5779.0,1552.0,17505.0,2006,388002,395815,423574,194000,99903,1501294,male
121,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4649.0,9328.0,1692.0,2111.0,5779.0,1552.0,17505.0,2006,369351,380514,426865,231558,184952,1593240,female
122,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4811.0,9543.0,1724.0,2150.0,5940.0,1668.0,18088.0,2007,391673,392687,426878,199993,103440,1514671,male
123,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4811.0,9543.0,1724.0,2150.0,5940.0,1668.0,18088.0,2007,371180,378371,429892,236137,190037,1605617,female
124,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4874.0,10104.0,1799.0,2271.0,6225.0,1694.0,18827.0,2008,393983,392828,428901,207408,106348,1529468,male
125,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4874.0,10104.0,1799.0,2271.0,6225.0,1694.0,18827.0,2008,373689,377678,432621,242123,194122,1620233,female
126,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4552.0,10180.0,1802.0,2233.0,6535.0,1594.0,18826.0,2009,397154,390729,429027,215412,109036,1541358,male
127,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4552.0,10180.0,1802.0,2233.0,6535.0,1594.0,18826.0,2009,376498,377302,432451,249084,198371,1633706,female
128,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4503.0,10438.0,1843.0,2289.0,6687.0,1617.0,19113.0,2010,398753,388339,430247,222930,112979,1553248,male
129,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4503.0,10438.0,1843.0,2289.0,6687.0,1617.0,19113.0,2010,378889,374321,433509,255870,203229,1645818,female
130,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4539.0,10635.0,1839.0,2396.0,6880.0,1674.0,19493.0,2011,399979,385621,431952,230488,115301,1563341,male
131,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4539.0,10635.0,1839.0,2396.0,6880.0,1674.0,19493.0,2011,380429,371483,434229,262406,205879,1654426,female
132,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4499.0,10734.0,1902.0,2583.0,7143.0,1562.0,19453.0,2012,400595,381708,433913,237588,119293,1573097,male
133,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4499.0,10734.0,1902.0,2583.0,7143.0,1562.0,19453.0,2012,381402,368352,436170,268262,209814,1664000,female
134,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4398.0,10804.0,1982.0,2678.0,7295.0,1560.0,19397.0,2013,401755,379216,436282,244538,122281,1584072,male
135,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4398.0,10804.0,1982.0,2678.0,7295.0,1560.0,19397.0,2013,383135,366524,438059,274396,212521,1674635,female
136,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4426.0,10836.0,2028.0,2697.0,7444.0,1549.0,19530.0,2014,404493,372958,438799,251943,124617,1592810,male
137,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4426.0,10836.0,2028.0,2697.0,7444.0,1549.0,19530.0,2014,384483,361650,440909,281401,215290,1683733,female
138,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4481.0,11080.0,2050.0,2738.0,7505.0,1471.0,19749.0,2015,406726,368626,439638,258701,127516,1601207,male
139,53,Bretagne,2017,"29                                                                                                                                                                                                                                                                                               ,05",MACRON,Emmanuel,LREM,"19  ,28",MÉLENCHON,Jean-Luc,LFI,2012,"31,74",HOLLANDE,François,PS,"25      ,66",SARKOZY,Nicolas,UMP,2007,"28       ,14",ROYAL,Ségolène,PS,"27        ,81",SARKOZY,Nicolas,UMP,2002,"21      ,6",CHIRAC,JACQUES,LR,"18          ,07",JOSPIN,LIONEL,PS          ,4481.0,11080.0,2050.0,2738.0,7505.0,1471.0,19749.0,2015,386004,358616,441672,288513,217838,1692643,female
140,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,3670.0,9368.0,1529.0,1965.0,5217.0,1417.0,16178.0,2002,311880,319996,330302,161616,81084,1204878,male
141,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,3670.0,9368.0,1529.0,1965.0,5217.0,1417.0,16178.0,2002,298946,319217,332031,184091,133815,1268100,female
142,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,3772.0,9579.0,1594.0,2035.0,5415.0,1423.0,16560.0,2003,311265,318621,335419,161024,83405,1209734,male
143,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,3772.0,9579.0,1594.0,2035.0,5415.0,1423.0,16560.0,2003,298561,317950,338214,182999,136830,1274554,female
144,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,3901.0,9873.0,1651.0,2079.0,5665.0,1505.0,17214.0,2004,312000,315828,339554,161329,85456,1214167,male
145,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,3901.0,9873.0,1651.0,2079.0,5665.0,1505.0,17214.0,2004,299099,315035,344187,182177,139614,1280112,female
146,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,3914.0,10100.0,1653.0,2177.0,5797.0,1482.0,17463.0,2005,312463,313390,343685,161969,88022,1219529,male
147,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,3914.0,10100.0,1653.0,2177.0,5797.0,1482.0,17463.0,2005,299643,312344,349879,182141,143710,1287717,female
148,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,4133.0,10459.0,1751.0,2234.0,6035.0,1571.0,18213.0,2006,313046,311260,348058,161737,90083,1224184,male
149,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,4133.0,10459.0,1751.0,2234.0,6035.0,1571.0,18213.0,2006,300683,310078,355288,181795,147539,1295383,female
150,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,4450.0,10616.0,1774.0,2264.0,6214.0,1670.0,18912.0,2007,312587,309220,347977,166247,91980,1228011,male
151,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,4450.0,10616.0,1774.0,2264.0,6214.0,1670.0,18912.0,2007,299260,308974,355158,185215,150301,1298908,female
152,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,4496.0,11097.0,1831.0,2385.0,6537.0,1737.0,19651.0,2008,311134,306722,347094,171048,94642,1230640,male
153,24,Centre-Val-de-Loire,2017,"23                                                                                                                                                                                                                                                                                    ,08",LE PEN,Marine,FN,"22      ,68",MACRON,Emmanuel,LREM,2012,"28  ,53",SARKOZY,Nicolas,UMP,"24       ,76",HOLLANDE,François,PS,2007,"32      ,74",SARKOZY,Nicolas,UMP,"21      ,27",ROYAL,Ségolène,PS,2002,"21        ,12",LE PEN,JEAN-MARIE,FN,"19      ,97",CHIRAC,JACQUES,UMP        ,4496.0,11097.0,1831.0,2385.0,6537.0,1737.0,19651.0,2008,297674,306019,354456,189058,153741,1300948,female
